,OutDeg_RedConfltAgu,Indeg_RedConfltAgu,Degree_RedConfliAgu,Degree_RedeIrmonsPr,OutDeg_PaiTiopaterC,Indeg_PaiTiopaterC,OutDeg_TiosMaternos,Indeg_TiosMaternos,Degree_IntimAmigUnd,OutDeg_IntimAmigos_,Indeg_IntimAmigos_,OutDeg_RedeRisk_Cen,Indeg_RedeRisk_Cen,OutDeg_RedeConfianc,Indeg_RedeConfianc,Degree_RedeConflitA,Degree_RedeConflitG,OutDeg_VendaParcela,Indeg_VendaParcela,OutDeg_EmprestParce,Indeg_EmprestParce,PC1_Distance_Pro,PC2_Distance_Pro,Avg_Distancia_Dist_moranza,Degree_RedeTotFamil,1_VarExp_Moranca,2_VarExp_Atri_Tabanca,3_VarExp_Atri_Fanado,4_VarExp_Atri_CargosWM,5_VarExp_Atri_Idade,6_VarExp_Atri_ClassIdade,7_VarExp_Atri_IndForcaFugon,8_VarExp_Atri_IndInvestDiq,9_VarExp_Atri_IndMelhorTecnDiqCint,10_VarExp_Atri_MelhorTecnTubos,Area_bolanha,Degree_Rede_EntreajudaLabur,OutDeg_Var.Dep_RedeControlExtAusencia,OutDeg_Var.Dep_ApoioSpecDiqCint,OutDeg_Var.Dep_ApoioSpecTubos,OutDeg_Var.Dep_RedApoiLevntDiCin,OutDeg_RedCont_DiqPriqDiqCint,OutDeg_RedeRepar_DiqPriqDiqCint,OutDeg_Red-Val_Cont1Rep2DiqCin,OutDeg_Red-Val_Cont1Rep2DiqPrq,OutDeg_ContRep2_DiqPrqCin,OutDeg_Var.Dep_RedePartilhaAgu
2_VarExp_Atri_Tabanca,0.1895511260058679,0.21512235290284398,0.18902769761261362,0.32600351876538275,0.1450355768753198,0.1362683834044498,0.13022208092067858,0.014380513549824066,0.1706835414521858,-0.006605351067945605,0.3401265412922834,0.38828610428520677,0.26661395187367837,0.1893331925813405,0.2922668379599077,0.07466644091813138,0.12737749204352897,0.26157602755741344,0.05907262246692047,0.08706125328895674,0.2816679795596426,-0.3883254167809838,0.4291536983524782,-0.30743067383290124,0.2985339978304979,0.008680548012221135,1.0,-0.07590036433036816,0.12260455078548929,0.09281048286545705,0.026269391094307867,0.1967625076366891,-0.06901019307301948,0.2768376876897631,0.11301679171181955,0.44733783991720305,0.07131017594319937,0.24696291106940133,0.19214313621808365,0.09497882569988518,0.35422966288201246,0.36730248536292015,0.3282345031096843,0.377869093196784,0.3339195369882158,0.35558895934676743,0.3148765067477162
3_VarExp_Atri_Fanado,-0.0977672761804883,-0.09486498720415522,-0.10702932020613193,-0.2532117524700316,0.2169033578842001,-0.12435048214382442,-0.17416444008708304,-0.13031364768755752,0.008515509575635356,-0.026192859243575825,0.001192204971859163,0.02821336534084669,0.1532169334560653,-0.28129389424215473,-0.06363152008738016,-0.0505213327545022,-0.021809775926611954,-0.06359752265175361,0.07822939763681665,0.16952663346720048,-0.029744674860302793,0.017367473070133192,-0.037206542980558636,0.21208164269733654,-0.24618863998891602,-0.03824895150033512,-0.07590036433036816,1.0,-0.10627242216905379,0.5677154448799272,0.4168577182807548,0.10463207716708516,0.08291742328502903,-0.08330891818283498,-0.11942127423358176,0.055153716346822396,0.13609690754371787,-0.10503283479992324,-0.12622640079425987,-0.10207578943953814,-0.10825349927980936,-0.09609335581346906,-0.11306954708436898,-0.02020769483639618,-0.11342996333970524,-0.10507928162547214,-0.0569544908985102
4_VarExp_Atri_CargosWM,0.14683077461284266,0.17477233269832507,0.1448295261251617,0.1837768921877249,0.08571184146700428,-0.07138431173386123,0.2694626397775298,0.06592157936484887,0.09152965967008612,-0.017788095039742217,0.226538026544907,0.03993062833483393,0.02476567747552118,0.07576163722523525,0.40241293028949493,0.20404103352716052,0.0955378477336861,0.08260828222453474,0.07644937471348552,-0.02216959201417291,0.07903561675212084,-0.12071705245672104,-0.08598424694784836,-0.1775496452024389,0.210400151440192,-0.05626866715354926,0.12260455078548929,-0.10627242216905379,1.0,0.042556608261169984,0.061841748572669886,0.23121699644720034,0.32780512794694766,0.4214572115674732,0.48053410772885125,0.29036828958029626,0.02227905876120588,0.16647450009696727,0.4604985047538331,0.39921315460079465,0.3011357099333751,0.46818465622564925,0.4426696193996591,0.36224249056753965,0.43661608654882594,0.4600388795459099,0.09503817844305684
5_VarExp_Atri_Idade,-0.04658594624275954,-0.037825909535999,-0.04628999113467721,-0.07325914120057544,0.22597681961444707,-0.18184920782452807,-0.06603059334069385,-0.15499532025272542,-0.01209074056762782,-0.12819692046995468,0.0882344214542014,0.14783704372285525,0.2573484588186597,-0.15813842117901963,0.06688372717357383,-0.014199192724309948,0.03946038659206349,0.10165655672907194,-0.019849010944277736,0.05524510292618802,0.0007094003192584395,-0.16365996708437539,-0.009779894918128511,0.08210261756388841,-0.12920769599641502,0.06035125803548566,0.09281048286545705,0.5677154448799272,0.042556608261169984,1.0,0.8326969181593584,0.06094409304932683,0.18363128342131294,0.09627799840413138,-0.012452063608030325,0.10699466787390566,0.18309042372961523,-0.040340335697645405,0.04556247223228731,-0.016654596698712484,0.03616104147717951,0.07252177695263803,0.06121326108717356,0.07981508297207596,0.06106377688625974,0.07199456937669635,0.060220580413673494
6_VarExp_Atri_ClassIdade,-0.02462290262335071,-0.023891954788441715,-0.007826035670759726,-0.06558286374337066,0.1225649600660317,-0.10693730530586908,0.0024547020291006308,-0.11187801929413999,0.01057433378670112,-0.023669907941727932,0.04985903062153476,0.09844864141551711,0.1130973206151283,-0.10713526680726568,0.07222752535861618,-0.03016884504789473,0.051809764216464965,0.10600696094457755,0.004195580262418706,0.08230722629749655,0.014132951953863852,-0.11136419035268007,0.02265287237145878,0.10046423399491669,-0.09326945993947705,0.07377938262987924,0.026269391094307867,0.4168577182807548,0.061841748572669886,0.8326969181593584,1.0,-0.04688729604846104,0.15923328582287904,0.09057002885633193,0.048950462144622765,0.03635549860006185,0.2127649183154924,0.030882447362416986,0.060760518866084426,0.03839983511272662,0.03509070720335804,0.10447966120270567,0.07755728630806467,0.072102643285523,0.07601739582245026,0.09067603855938368,0.030641388089152802
7_VarExp_Atri_IndForcaFugon,0.06913267258625805,0.06708042155308877,0.010122792955214295,0.0025490415059272096,0.09976551166862753,-0.012089777584468627,0.047095868337253446,0.1450926847575347,0.3293141427930325,0.10506549203671318,0.3526738968907249,0.1765530550832037,0.2759056785544095,0.04198777796277789,0.2722509191467516,0.1749301628716606,0.05941453239634047,0.10096046931994138,0.08791552609586709,0.014039460833265417,0.04015727592995087,-0.1543189327463885,-0.02084262715835981,-0.09908554906013116,0.09742369453238911,-0.007850912064088056,0.1967625076366891,0.10463207716708516,0.23121699644720034,0.06094409304932683,-0.04688729604846104,1.0,0.1356011102460138,0.32588911024212086,0.34018634692995875,0.4296675871495197,-0.22641706527618882,0.14810823631004288,0.3142500517120042,0.3528789121163176,0.1716830138109132,0.2749898719052379,0.1943764026018524,0.1748638885968991,0.24971617006163851,0.23978392511944072,0.06467337032216561
8_VarExp_Atri_IndInvestDiq,0.12316292477916256,0.13513408810893,0.11768249928957839,0.08254007844296166,0.2720780408026766,-0.09953096653793919,0.14377713021800193,0.021247403615717312,0.25352058989172,0.05113049227906946,0.29337765967858076,0.23132143269937952,0.29708433906972787,0.0003312154621845963,0.46998741000251854,0.008141676607451449,-0.02070087912894973,-0.06290374419202745,0.04542496383313094,0.1574315472472943,-0.09282981602879083,-0.01374726042669955,-0.011112545954799111,-0.03155969393944185,0.1306767443882743,-0.17949849287482994,-0.06901019307301948,0.08291742328502903,0.32780512794694766,0.18363128342131294,0.15923328582287904,0.1356011102460138,1.0,0.5338801814358013,0.2831008671361259,0.2735987316199657,-0.08077550695909966,0.3923751848241112,0.45420488205622433,0.23566847811236935,0.36617494507096254,0.5016094667226946,0.4940481437381131,0.501981736432797,0.4846152033898061,0.5080179092063645,0.10141442646689745
9_VarExp_Atri_IndMelhorTecnDiqCint,0.19633399456755876,0.21078871637306984,0.1965291944051343,0.31476152096649346,0.15473675569130316,-0.06437439451682575,0.31009685869499454,0.07816392556488706,0.31216062271930134,0.06281080483106707,0.45478795477927814,0.3055680805381227,0.40162404271249347,0.1852499820127742,0.7888971533162658,0.05126128617537563,0.05067846214280208,0.10805275343110027,0.02564192122207175,0.060166469913785124,0.11575951486673496,-0.21711378799916217,0.008492137533131473,-0.16456169023875256,0.3199130586538231,-0.13139497806603673,0.2768376876897631,-0.08330891818283498,0.4214572115674732,0.09627799840413138,0.09057002885633193,0.32588911024212086,0.5338801814358013,1.0,0.5202634864285457,0.4153130821390589,-0.04950364963867793,0.5500848031526426,0.8373527129282787,0.43764653026754735,0.6102725374121671,0.7821716853995613,0.7780764414540664,0.6878854494768685,0.7597187380143059,0.7946112265263738,0.17811754278889252
10_VarExp_Atri_MelhorTecnTubos,0.165163340798552,0.1602603531934859,0.1541738989821838,0.3138679551647618,0.11487568914311333,-0.06769813102788999,0.34833165652178305,0.30719223199857476,0.18394797561651724,0.12176857415362097,0.22797718315638074,0.045125042122497724,0.09390999116996554,0.10024414915630141,0.6492209705495652,-0.011046222480882132,-0.04490126887424139,0.11338436582172959,-0.06875137732268072,0.08596300082233803,0.12214934275639087,-0.09296349598168809,-0.09128957833829066,-0.09468715648480916,0.4208736728262643,-0.17073290182537695,0.11301679171181955,-0.11942127423358176,0.48053410772885125,-0.012452063608030325,0.048950462144622765,0.34018634692995875,0.2831008671361259,0.5202634864285457,1.0,0.18042789035247395,-0.03195677278035973,0.27460998052357377,0.7642919340507367,0.9816263811570328,0.33450927611845016,0.7163138284387532,0.6278883066452415,0.3362780399243777,0.6948108994896851,0.6783240771326682,0.21535836357811705
Area_bolanha,0.210518778550598,0.22394432017839633,0.21226134578895947,0.10182966226713464,0.18754610160649104,0.006187352483461668,0.08029825718609977,-0.0232294179880513,0.3115717093759224,0.07306816357202844,0.45825137606394883,0.5712222015791836,0.5469507946922003,0.0612962293422437,0.42419157223874393,0.014766759109550515,0.03929771357801053,0.1665860171710833,0.3203559834497905,0.07939500437189849,0.28811952451295997,-0.24020196191233084,0.09706328086448422,-0.24462342508595228,0.11270494044289127,0.07337627289996577,0.44733783991720305,0.055153716346822396,0.29036828958029626,0.10699466787390566,0.03635549860006185,0.4296675871495197,0.2735987316199657,0.4153130821390589,0.18042789035247395,1.0,-0.07686931410424591,0.41667261858069315,0.27938217312919367,0.15840980132675292,0.37991275644996925,0.4394790783963887,0.41742410201979596,0.4518850701496199,0.42054278036922577,0.4379979552828567,0.19036438426134608
Degree_Rede_EntreajudaLabur,0.02377922523522553,0.05109647016871774,0.039260284097744035,-0.09872136101709453,0.017637648994912894,-0.06872393988661468,0.11753430209810796,-0.14473899066825016,0.022600276974841058,0.07073434037878167,-0.035599981468030124,-0.013120854653241538,-0.06710159521791856,-0.02717981894258925,-0.030923535065748478,-0.0020205024762947133,-0.06251016247153131,0.058883870223843865,0.1340732946354034,0.17146021038555093,0.0213867176572545,-0.007809624688497449,0.11583583794389353,0.30174399134882,-0.11417323849135143,-0.04246667537819452,0.07131017594319937,0.13609690754371787,0.02227905876120588,0.18309042372961523,0.2127649183154924,-0.22641706527618882,-0.08077550695909966,-0.04950364963867793,-0.03195677278035973,-0.07686931410424591,1.0,0.012762753711179865,-0.039153360915730996,-0.03462589513041607,0.02024088899879341,-0.05572077963287588,-0.05396709438041956,-0.03348146162632786,-0.06239634103858941,-0.05997627032773836,-0.04312504963045199
OutDeg_Var.Dep_RedeControlExtAusencia,0.15100228421377454,0.1465196773334753,0.15546154694103007,0.2190859361228691,0.1355244401603498,-0.04710989750297527,0.14810931527115423,0.16834719709669457,0.47233620321192693,0.22916530225265228,0.5289810467941576,0.3402350039492763,0.21679253975954912,0.23040864792133603,0.6455966123554204,-0.09113562387613168,-0.10349473334681339,0.00985898967307254,0.0788419995082347,0.18712231169561402,0.12008872605752927,-0.12183391415047364,0.09687075188211,-0.10222984238472957,0.25819320008186647,-0.0272271447930027,0.24696291106940133,-0.10503283479992324,0.16647450009696727,-0.040340335697645405,0.030882447362416986,0.14810823631004288,0.3923751848241112,0.5500848031526426,0.27460998052357377,0.41667261858069315,0.012762753711179865,1.0,0.49702189141288977,0.23881135749916632,0.4529809365107718,0.5496817662882424,0.5655317357510602,0.5480475819120755,0.5549809806960825,0.5691920776249002,0.06733708404331555
OutDeg_Var.Dep_ApoioSpecDiqCint,0.1794635925224781,0.1831383185969446,0.17746600527059556,0.2714475167405213,0.12916658437153836,-0.09336589850234472,0.2959465719803893,0.189032458143991,0.2997410499328533,0.08932725441195775,0.4060705359870008,0.22795382951175805,0.2703302731907761,0.19279152044262707,0.8418455329732698,-0.0016610641956153961,-0.09104284760199681,0.1340943418120999,-0.048694767153355516,0.06652996822176893,0.10669068657021838,-0.11595578513996285,-0.004401092400918319,-0.15672760596250063,0.32513471621646045,-0.1807732525301023,0.19214313621808365,-0.12622640079425987,0.4604985047538331,0.04556247223228731,0.060760518866084426,0.3142500517120042,0.45420488205622433,0.8373527129282787,0.7642919340507367,0.27938217312919367,-0.039153360915730996,0.49702189141288977,1.0,0.708006349492681,0.5949481605961641,0.8044566717244305,0.7899300093507394,0.5961270003956548,0.7959343241161887,0.8104513827394495,0.17967582382528233
OutDeg_Var.Dep_ApoioSpecTubos,0.18557201334396417,0.18006318022837373,0.17516033294343392,0.2883250993337213,0.10299894967595895,-0.056350892188781185,0.31404846221034144,0.3278274623390857,0.19241582215137237,0.14636715491618327,0.2249727747110652,0.028276542654127875,0.08354763263310128,0.08243366905622664,0.6090237552743659,-0.010981223424038258,-0.04365599518971788,0.1457146150736352,-0.07212561062763063,0.06728298117708446,0.15624036698263255,-0.07134455019362543,-0.09193012399405509,-0.08655221888092465,0.4049236826616308,-0.15700947962680112,0.09497882569988518,-0.10207578943953814,0.39921315460079465,-0.016654596698712484,0.03839983511272662,0.3528789121163176,0.23566847811236935,0.43764653026754735,0.9816263811570328,0.15840980132675292,-0.03462589513041607,0.23881135749916632,0.708006349492681,1.0,0.2637382974453794,0.6437143295210952,0.5428001248228342,0.25437797902373,0.6204132392318609,0.6005869098963277,0.21297922531180094
OutDeg_Var.Dep_RedApoiLevntDiCin,0.14379971034853548,0.15790711721739806,0.13521386408008587,0.15813859812924672,0.10013146205290417,-0.044608950984698435,0.10501900644334664,0.05393848249820955,0.2812468329664262,0.04764453496516966,0.3855299310383395,0.4183904536518252,0.1847965555475303,0.0807514630635004,0.6038306349970147,0.1624554801445648,0.02650963358395464,0.1290687703858314,0.04050316589284471,0.07692058783050448,0.029711394184460272,-0.1758059820562167,0.08487780473019908,-0.21222433537749905,0.15327650267689222,-0.12964390769764172,0.35422966288201246,-0.10825349927980936,0.3011357099333751,0.03616104147717951,0.03509070720335804,0.1716830138109132,0.36617494507096254,0.6102725374121671,0.33450927611845016,0.37991275644996925,0.02024088899879341,0.4529809365107718,0.5949481605961641,0.2637382974453794,1.0,0.6273442096525725,0.6861641626050721,0.6558869089274978,0.6494425105715224,0.6726813334520939,0.0967474988556812
OutDeg_RedCont_DiqPriqDiqCint,0.22324088791064578,0.23457409643264482,0.23030482159576535,0.3839191812297453,0.17578116595739343,-0.021461045088454672,0.36133354659625644,0.12177554030876223,0.31201693649848994,0.13676161401452167,0.4136566862356865,0.34737724155474337,0.33635657136174174,0.12502598603102094,0.8592595827632934,0.00253421658092205,0.011949923501112123,0.08511649037490873,0.023778411364429757,0.26979211035485945,0.11351783278214861,-0.2099666794427912,0.08187017930085846,-0.18657551195184308,0.40931691922031727,-0.19596354357255263,0.36730248536292015,-0.09609335581346906,0.46818465622564925,0.07252177695263803,0.10447966120270567,0.2749898719052379,0.5016094667226946,0.7821716853995613,0.7163138284387532,0.4394790783963887,-0.05572077963287588,0.5496817662882424,0.8044566717244305,0.6437143295210952,0.6273442096525725,1.0,0.9408417157805313,0.7988475892725163,0.9700329455502686,0.9796337721138855,0.21576141943357233
OutDeg_RedeRepar_DiqPriqDiqCint,0.20817338939952001,0.21342220518860644,0.21417345851664865,0.34118449372880194,0.16197435406471675,-0.051840609223758896,0.34627582755645353,0.08239792452060664,0.30803264430313354,0.10125661228004111,0.4313227972105057,0.30492756241752966,0.3059050321951906,0.1540547809151014,0.8563491720227413,-0.037585705043982266,-0.015346350444275444,0.04770657363624373,-0.002141419926609564,0.20425629291631034,0.050354237895474885,-0.15597661656495931,0.07955253665597743,-0.20796188173564967,0.35262932228478794,-0.20058877111519108,0.3282345031096843,-0.11306954708436898,0.4426696193996591,0.06121326108717356,0.07755728630806467,0.1943764026018524,0.4940481437381131,0.7780764414540664,0.6278883066452415,0.41742410201979596,-0.05396709438041956,0.5655317357510602,0.7899300093507394,0.5428001248228342,0.6861641626050721,0.9408417157805313,1.0,0.8407287647593874,0.9700636224272173,0.9871069223997416,0.20594191489792613
OutDeg_Red-Val_Cont1Rep2DiqCin,0.17167834985371708,0.18456444741599806,0.18524364322712936,0.16825277403931746,0.14657851030424307,-0.06246005955282781,0.1547878154762162,0.037805548333058596,0.3000839196574938,0.06223156776157099,0.43255776057508954,0.4579479992713459,0.34412239842138537,0.13029629936951753,0.684948741327458,-0.0166294132633917,-0.00717882441518293,-0.015088448474527194,0.0440511335952972,0.2778669663263538,0.0267120518487133,-0.14204207072556962,0.2719831396199209,-0.16261336003918184,0.1751967220758232,-0.1678635115275022,0.377869093196784,-0.02020769483639618,0.36224249056753965,0.07981508297207596,0.072102643285523,0.1748638885968991,0.501981736432797,0.6878854494768685,0.3362780399243777,0.4518850701496199,-0.03348146162632786,0.5480475819120755,0.5961270003956548,0.25437797902373,0.6558869089274978,0.7988475892725163,0.8407287647593874,1.0,0.7636216836141291,0.8326264987915566,0.07826439393413279
OutDeg_Red-Val_Cont1Rep2DiqPrq,0.2508804444201726,0.25962548206068997,0.25649635803348103,0.3798618914162612,0.1842653220496678,-0.03691304531489359,0.36534571300952606,0.09142797498374435,0.3041491767852483,0.11149266301680102,0.4144913826966819,0.306818046245313,0.3168231536718316,0.10959387963279327,0.866082014793022,-0.004042331172130257,0.0026444775407193115,0.07554920216458663,-0.006281060449307966,0.2332948075335011,0.10281240466915435,-0.18376493596990678,0.048675626996826586,-0.19334916694986812,0.39228529630036796,-0.20489907405742502,0.3339195369882158,-0.11342996333970524,0.43661608654882594,0.06106377688625974,0.07601739582245026,0.24971617006163851,0.4846152033898061,0.7597187380143059,0.6948108994896851,0.42054278036922577,-0.06239634103858941,0.5549809806960825,0.7959343241161887,0.6204132392318609,0.6494425105715224,0.9700329455502686,0.9700636224272173,0.7636216836141291,1.0,0.9823402400792511,0.2452735598551601
OutDeg_ContRep2_DiqPrqCin,0.2254017336814039,0.23336105422517284,0.23154540250597433,0.3643728565055985,0.16704691661554666,-0.03676863405524398,0.3569686492480332,0.10298480368734646,0.3225569980582598,0.11874390515552623,0.4452556797740092,0.3279610633692836,0.32974333377009485,0.15187500621949906,0.8697495803242329,-0.020619072908669336,-0.004017265226191675,0.07241508074846244,0.0042621719788428925,0.22445537408947897,0.08815439624603895,-0.18802673623338703,0.07706190771058048,-0.2082527156277073,0.38292443206561333,-0.20171332625282007,0.35558895934676743,-0.10507928162547214,0.4600388795459099,0.07199456937669635,0.09067603855938368,0.23978392511944072,0.5080179092063645,0.7946112265263738,0.6783240771326682,0.4379979552828567,-0.05997627032773836,0.5691920776249002,0.8104513827394495,0.6005869098963277,0.6726813334520939,0.9796337721138855,0.9871069223997416,0.8326264987915566,0.9823402400792511,1.0,0.2192045320084132
OutDeg_Var.Dep_RedePartilhaAgu,0.4055924983964044,0.40763884108797954,0.3812407096351545,0.23945645409847588,0.2105844020936672,0.03333790249426127,0.10360216945924225,-0.025809068540954504,0.13674807258983762,0.13683437928056383,0.09427078758873701,0.11529963280715022,0.10044324730648903,0.2525824627566175,0.22188817433756755,0.07476592267719537,0.2282651523786955,0.2596403511022292,-0.09835495900299353,-0.09948352603791562,0.27076107685736206,-0.24491651223125707,-0.03192468456466032,-0.16246876421649004,0.21289870079286102,-0.03910616093805218,0.3148765067477162,-0.0569544908985102,0.09503817844305684,0.060220580413673494,0.030641388089152802,0.06467337032216561,0.10141442646689745,0.17811754278889252,0.21535836357811705,0.19036438426134608,-0.04312504963045199,0.06733708404331555,0.17967582382528233,0.21297922531180094,0.0967474988556812,0.21576141943357233,0.20594191489792613,0.07826439393413279,0.2452735598551601,0.2192045320084132,1.0
